symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,slow_k,14,89,0.001,0.0297,0.15539999999999998,0.0159,0.4582,18.0,14.0,0.7778,4.9,0.03,-0.46380000000000005,-0.5615
AMZN,slow_k,14,90,0.001,-0.0032,-0.015700000000000002,0.0066,0.4582,17.0,13.0,0.7646999999999999,4.9,-0.07,-0.4904,-0.5615
AMZN,slow_k,15,60,0.001,0.0263,0.1365,0.0084,0.4582,24.0,16.0,0.6667000000000001,4.9,0.02,-0.34159999999999996,-0.5615
AMZN,slow_k,15,61,0.001,0.03,0.157,0.0091,0.4582,24.0,16.0,0.6667000000000001,4.9,0.04,-0.34159999999999996,-0.5615
AMZN,slow_k,15,62,0.001,0.026000000000000002,0.1353,0.0083,0.4582,24.0,16.0,0.6667000000000001,4.9,0.02,-0.34159999999999996,-0.5615
AMZN,slow_k,15,63,0.001,0.0242,0.1251,0.0083,0.4582,23.0,16.0,0.6957,4.9,0.02,-0.34159999999999996,-0.5615
AMZN,slow_k,15,64,0.001,0.0286,0.1494,0.0092,0.4582,23.0,16.0,0.6957,4.9,0.03,-0.34159999999999996,-0.5615
AMZN,slow_k,15,65,0.001,0.0109,0.055,0.005600000000000001,0.4582,22.0,14.0,0.6364,4.9,-0.03,-0.34159999999999996,-0.5615
AMZN,slow_k,15,66,0.001,0.0063,0.0315,0.0046,0.4582,22.0,14.0,0.6364,4.9,-0.05,-0.34159999999999996,-0.5615
AMZN,slow_k,15,67,0.001,0.024300000000000002,0.126,0.0089,0.4582,22.0,14.0,0.6364,4.9,0.02,-0.34159999999999996,-0.5615
AMZN,slow_k,15,68,0.001,0.0287,0.14980000000000002,0.0098,0.4582,22.0,14.0,0.6364,4.9,0.03,-0.34159999999999996,-0.5615
AMZN,slow_k,15,69,0.001,0.0325,0.17129999999999998,0.010700000000000001,0.4582,22.0,14.0,0.6364,4.9,0.04,-0.34159999999999996,-0.5615
