symbol,factor,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
NVDA,slow_k,13,82,0.001,0.3483,3.372,0.077,14.5044,21.0,18.0,0.8571,4.9,0.92,-0.3994,-0.6636
NVDA,slow_k,13,83,0.001,0.3651,3.6483999999999996,0.0803,14.5044,21.0,18.0,0.8571,4.9,0.97,-0.3994,-0.6636
NVDA,slow_k,13,84,0.001,0.36700000000000005,3.6811000000000003,0.081,14.5044,21.0,17.0,0.8095,4.9,0.9,-0.3697,-0.6636
NVDA,slow_k,13,85,0.001,0.3739,3.7977999999999996,0.0827,14.5044,21.0,17.0,0.8095,4.9,0.91,-0.37979999999999997,-0.6636
NVDA,slow_k,13,86,0.001,0.3843,3.9808,0.08470000000000001,14.5044,21.0,17.0,0.8095,4.9,0.94,-0.3715,-0.6636
NVDA,slow_k,13,87,0.001,0.3776,3.862,0.0836,14.5044,21.0,17.0,0.8095,4.9,0.92,-0.3715,-0.6636
NVDA,slow_k,13,88,0.001,0.3103,2.7977,0.07440000000000001,14.5044,20.0,16.0,0.8,4.9,0.71,-0.3715,-0.6636
NVDA,slow_k,13,89,0.001,0.1989,1.4485,0.0599,14.5044,17.0,13.0,0.7646999999999999,4.9,0.42,-0.5165,-0.6636
NVDA,slow_k,13,90,0.001,0.1989,1.4485,0.0599,14.5044,17.0,13.0,0.7646999999999999,4.9,0.42,-0.5165,-0.6636
NVDA,slow_k,14,60,0.001,0.24850000000000003,1.9919,0.0504,14.5044,24.0,20.0,0.8332999999999999,4.9,0.64,-0.40020000000000006,-0.6636
NVDA,slow_k,14,61,0.001,0.2459,1.9603,0.05,14.5044,24.0,20.0,0.8332999999999999,4.9,0.63,-0.40299999999999997,-0.6636
NVDA,slow_k,14,62,0.001,0.2561,2.0827,0.0518,14.5044,24.0,20.0,0.8332999999999999,4.9,0.66,-0.40299999999999997,-0.6636
NVDA,slow_k,14,63,0.001,0.2462,1.9647999999999999,0.0499,14.5044,24.0,20.0,0.8332999999999999,4.9,0.63,-0.40299999999999997,-0.6636
NVDA,slow_k,14,64,0.001,0.22469999999999998,1.7197,0.0483,14.5044,23.0,20.0,0.8695999999999999,4.9,0.56,-0.4572,-0.6636
NVDA,slow_k,14,65,0.001,0.22829999999999998,1.7597999999999998,0.0489,14.5044,23.0,20.0,0.8695999999999999,4.9,0.57,-0.4572,-0.6636
NVDA,slow_k,14,66,0.001,0.2324,1.8052000000000001,0.049699999999999994,14.5044,23.0,20.0,0.8695999999999999,4.9,0.59,-0.4572,-0.6636
NVDA,slow_k,14,67,0.001,0.2389,1.879,0.051,14.5044,23.0,20.0,0.8695999999999999,4.9,0.6,-0.4572,-0.6636
NVDA,slow_k,14,68,0.001,0.2345,1.8289,0.050300000000000004,14.5044,23.0,19.0,0.8261,4.9,0.59,-0.4572,-0.6636
NVDA,slow_k,14,69,0.001,0.248,1.9857,0.0528,14.5044,23.0,20.0,0.8695999999999999,4.9,0.63,-0.4572,-0.6636
NVDA,slow_k,14,70,0.001,0.2536,2.0521000000000003,0.054000000000000006,14.5044,23.0,20.0,0.8695999999999999,4.9,0.64,-0.4572,-0.6636
NVDA,slow_k,14,71,0.001,0.271,2.2666999999999997,0.057300000000000004,14.5044,23.0,20.0,0.8695999999999999,4.9,0.68,-0.4572,-0.6636
NVDA,slow_k,14,72,0.001,0.32020000000000004,2.9405,0.06570000000000001,14.5044,23.0,20.0,0.8695999999999999,4.9,0.81,-0.3994,-0.6636
NVDA,slow_k,14,73,0.001,0.3231,2.9844999999999997,0.0663,14.5044,23.0,20.0,0.8695999999999999,4.9,0.81,-0.3994,-0.6636
NVDA,slow_k,14,74,0.001,0.3292,3.0749,0.0673,14.5044,23.0,20.0,0.8695999999999999,4.9,0.83,-0.3994,-0.6636
NVDA,slow_k,14,75,0.001,0.3383,3.2148000000000003,0.0689,14.5044,23.0,20.0,0.8695999999999999,4.9,0.85,-0.3994,-0.6636
NVDA,slow_k,14,76,0.001,0.3371,3.1963999999999997,0.0687,14.5044,23.0,20.0,0.8695999999999999,4.9,0.85,-0.3994,-0.6636
NVDA,slow_k,14,77,0.001,0.3429,3.2875,0.0695,14.5044,23.0,20.0,0.8695999999999999,4.9,0.87,-0.3994,-0.6636
NVDA,slow_k,14,78,0.001,0.3641,3.6319,0.0733,14.5044,23.0,20.0,0.8695999999999999,4.9,0.92,-0.3994,-0.6636
NVDA,slow_k,14,79,0.001,0.3789,3.8851,0.076,14.5044,23.0,20.0,0.8695999999999999,4.9,0.94,-0.3994,-0.6636
NVDA,slow_k,14,80,0.001,0.3789,3.8851,0.076,14.5044,23.0,20.0,0.8695999999999999,4.9,0.94,-0.3994,-0.6636
NVDA,slow_k,14,81,0.001,0.39,4.0829,0.07769999999999999,14.5044,23.0,20.0,0.8695999999999999,4.9,0.97,-0.3994,-0.6636
NVDA,slow_k,14,82,0.001,0.418,4.6083,0.0819,14.5044,23.0,20.0,0.8695999999999999,4.9,1.03,-0.3994,-0.6636
NVDA,slow_k,14,83,0.001,0.4458,5.171900000000001,0.0866,14.5044,23.0,20.0,0.8695999999999999,4.9,1.1,-0.3994,-0.6636
NVDA,slow_k,14,84,0.001,0.4021,4.305400000000001,0.0834,14.5044,22.0,18.0,0.8181999999999999,4.9,0.97,-0.3697,-0.6636
NVDA,slow_k,14,85,0.001,0.4092,4.4376999999999995,0.085,14.5044,22.0,18.0,0.8181999999999999,4.9,0.98,-0.37979999999999997,-0.6636
NVDA,slow_k,14,86,0.001,0.4199,4.6451,0.08689999999999999,14.5044,22.0,18.0,0.8181999999999999,4.9,1.01,-0.3715,-0.6636
NVDA,slow_k,14,87,0.001,0.413,4.510400000000001,0.0859,14.5044,22.0,18.0,0.8181999999999999,4.9,0.99,-0.3715,-0.6636
NVDA,slow_k,14,88,0.001,0.344,3.3042000000000002,0.07719999999999999,14.5044,21.0,17.0,0.8095,4.9,0.78,-0.3715,-0.6636
NVDA,slow_k,14,89,0.001,0.2297,1.7751,0.064,14.5044,18.0,14.0,0.7778,4.9,0.48,-0.5165,-0.6636
NVDA,slow_k,14,90,0.001,0.2297,1.7751,0.064,14.5044,18.0,14.0,0.7778,4.9,0.48,-0.5165,-0.6636
NVDA,slow_k,15,60,0.001,0.2377,1.8656,0.048799999999999996,14.5044,24.0,19.0,0.7917000000000001,4.9,0.6,-0.374,-0.6636
NVDA,slow_k,15,61,0.001,0.235,1.8354,0.0483,14.5044,24.0,19.0,0.7917000000000001,4.9,0.6,-0.377,-0.6636
NVDA,slow_k,15,62,0.001,0.2452,1.9527,0.0501,14.5044,24.0,19.0,0.7917000000000001,4.9,0.62,-0.377,-0.6636
NVDA,slow_k,15,63,0.001,0.2354,1.8397,0.0483,14.5044,24.0,19.0,0.7917000000000001,4.9,0.6,-0.377,-0.6636
NVDA,slow_k,15,64,0.001,0.214,1.6049,0.0466,14.5044,23.0,19.0,0.8261,4.9,0.53,-0.4335,-0.6636
NVDA,slow_k,15,65,0.001,0.21760000000000002,1.6434,0.0472,14.5044,23.0,19.0,0.8261,4.9,0.54,-0.4335,-0.6636
NVDA,slow_k,15,66,0.001,0.2216,1.6868,0.048,14.5044,23.0,19.0,0.8261,4.9,0.55,-0.4335,-0.6636
NVDA,slow_k,15,67,0.001,0.2281,1.7575,0.0493,14.5044,23.0,19.0,0.8261,4.9,0.57,-0.4335,-0.6636
NVDA,slow_k,15,68,0.001,0.2237,1.7096,0.048499999999999995,14.5044,23.0,18.0,0.7826000000000001,4.9,0.56,-0.4335,-0.6636
NVDA,slow_k,15,69,0.001,0.2372,1.8598,0.0509,14.5044,23.0,20.0,0.8695999999999999,4.9,0.59,-0.4335,-0.6636
NVDA,slow_k,15,70,0.001,0.2427,1.9234,0.0521,14.5044,23.0,20.0,0.8695999999999999,4.9,0.6,-0.4335,-0.6636
NVDA,slow_k,15,71,0.001,0.25989999999999996,2.1289,0.0554,14.5044,23.0,20.0,0.8695999999999999,4.9,0.65,-0.4335,-0.6636
NVDA,slow_k,15,72,0.001,0.30870000000000003,2.7742,0.064,14.5044,23.0,20.0,0.8695999999999999,4.9,0.77,-0.37329999999999997,-0.6636
NVDA,slow_k,15,73,0.001,0.3116,2.8164,0.0645,14.5044,23.0,20.0,0.8695999999999999,4.9,0.78,-0.37329999999999997,-0.6636
NVDA,slow_k,15,74,0.001,0.3176,2.903,0.0655,14.5044,23.0,20.0,0.8695999999999999,4.9,0.79,-0.37329999999999997,-0.6636
NVDA,slow_k,15,75,0.001,0.3267,3.037,0.06709999999999999,14.5044,23.0,20.0,0.8695999999999999,4.9,0.82,-0.37329999999999997,-0.6636
NVDA,slow_k,15,76,0.001,0.32549999999999996,3.0194,0.0669,14.5044,23.0,20.0,0.8695999999999999,4.9,0.81,-0.37329999999999997,-0.6636
NVDA,slow_k,15,77,0.001,0.33130000000000004,3.1066000000000003,0.0677,14.5044,23.0,20.0,0.8695999999999999,4.9,0.83,-0.37329999999999997,-0.6636
NVDA,slow_k,15,78,0.001,0.35229999999999995,3.4364999999999997,0.0716,14.5044,23.0,20.0,0.8695999999999999,4.9,0.88,-0.37329999999999997,-0.6636
NVDA,slow_k,15,79,0.001,0.3669,3.6791,0.0742,14.5044,23.0,20.0,0.8695999999999999,4.9,0.9,-0.37329999999999997,-0.6636
NVDA,slow_k,15,80,0.001,0.3669,3.6791,0.0742,14.5044,23.0,20.0,0.8695999999999999,4.9,0.9,-0.37329999999999997,-0.6636
NVDA,slow_k,15,81,0.001,0.37799999999999995,3.8685,0.076,14.5044,23.0,20.0,0.8695999999999999,4.9,0.93,-0.37329999999999997,-0.6636
NVDA,slow_k,15,82,0.001,0.4057,4.371700000000001,0.0802,14.5044,23.0,20.0,0.8695999999999999,4.9,0.99,-0.37329999999999997,-0.6636
NVDA,slow_k,15,83,0.001,0.43320000000000003,4.9115,0.0849,14.5044,23.0,20.0,0.8695999999999999,4.9,1.06,-0.37329999999999997,-0.6636
NVDA,slow_k,15,84,0.001,0.38020000000000004,3.9082999999999997,0.0797,14.5044,22.0,18.0,0.8181999999999999,4.9,0.91,-0.3422,-0.6636
