symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,-3,-1,0.001,-0.0169,-0.0819,-0.0027,0.5905,9.0,6.0,0.6667000000000001,5.0,-0.13,-0.4454,-0.5615
AMZN,-3,0,0.001,-0.0134,-0.0654,-0.0031,0.5905,8.0,5.0,0.625,5.0,-0.12,-0.4127,-0.5615
AMZN,-3,1,0.001,0.0319,0.1699,0.0255,0.5905,8.0,5.0,0.625,5.0,0.04,-0.38079999999999997,-0.5615
AMZN,-3,2,0.001,0.0349,0.18739999999999998,0.0276,0.5905,8.0,5.0,0.625,5.0,0.05,-0.3982,-0.5615
AMZN,-3,3,0.001,0.0599,0.3379,0.0462,0.5905,7.0,4.0,0.5714,5.0,0.12,-0.3296,-0.5615
AMZN,-3,4,0.001,0.07150000000000001,0.4129,0.0643,0.5905,6.0,3.0,0.5,5.0,0.15,-0.3613,-0.5615
AMZN,-3,5,0.001,0.14150000000000001,0.9389,0.1668,0.5905,5.0,3.0,0.6,5.0,0.31,-0.4576,-0.5615
AMZN,-3,6,0.001,0.13269999999999998,0.8648,0.42100000000000004,0.5905,3.0,1.0,0.3333,5.0,0.28,-0.45159999999999995,-0.5615
AMZN,-3,7,0.001,0.1442,0.9617,0.46950000000000003,0.5905,3.0,1.0,0.3333,5.0,0.3,-0.45159999999999995,-0.5615
AMZN,-3,8,0.001,0.1013,0.6207,0.5721,0.5905,2.0,1.0,0.5,5.0,0.2,-0.5615,-0.5615
AMZN,-3,9,0.001,0.0818,0.48219999999999996,,0.5905,1.0,0.0,0.0,5.0,0.15,-0.5615,-0.5615
AMZN,-3,10,0.001,0.0818,0.48219999999999996,,0.5905,1.0,0.0,0.0,5.0,0.15,-0.5615,-0.5615
AMZN,-2,-10,0.001,0.0613,0.3468,,0.5905,1.0,0.0,0.0,5.0,0.1,-0.6125,-0.5615
AMZN,-2,-9,0.001,0.0727,0.42090000000000005,,0.5905,1.0,0.0,0.0,5.0,0.13,-0.5912,-0.5615
AMZN,-2,-8,0.001,0.0733,0.4249,0.4425,0.5905,3.0,1.0,0.3333,5.0,0.14,-0.5639,-0.5615
AMZN,-2,-7,0.001,0.0687,0.3943,0.2401,0.5905,4.0,1.0,0.25,5.0,0.13,-0.5843,-0.5615
AMZN,-2,-6,0.001,0.051100000000000007,0.2829,0.1092,0.5905,5.0,2.0,0.4,5.0,0.08,-0.5805,-0.5615
AMZN,-2,-5,0.001,0.061399999999999996,0.3471,0.1139,0.5905,5.0,2.0,0.4,5.0,0.11,-0.5598,-0.5615
AMZN,-2,-4,0.001,0.0366,0.19690000000000002,0.0332,0.5905,8.0,2.0,0.25,5.0,0.05,-0.6137,-0.5615
AMZN,-2,-3,0.001,0.0496,0.2741,0.0383,0.5905,11.0,3.0,0.2727,5.0,0.09,-0.5913,-0.5615
AMZN,-2,-2,0.001,0.0533,0.2965,0.0196,0.5905,15.0,5.0,0.3333,5.0,0.1,-0.5034000000000001,-0.5615
AMZN,-2,-1,0.001,-0.020499999999999997,-0.0984,-0.0016,0.5905,12.0,7.0,0.5832999999999999,5.0,-0.14,-0.4546,-0.5615
AMZN,-2,0,0.001,-0.0279,-0.1321,-0.0084,0.5905,10.0,6.0,0.6,5.0,-0.16,-0.4556,-0.5615
AMZN,-2,1,0.001,0.0236,0.12390000000000001,0.0178,0.5905,10.0,7.0,0.7,5.0,0.01,-0.4139,-0.5615
AMZN,-2,2,0.001,0.0148,0.0761,0.0152,0.5905,9.0,6.0,0.6667000000000001,5.0,-0.02,-0.4355,-0.5615
AMZN,-2,3,0.001,0.0408,0.2216,0.0297,0.5905,8.0,5.0,0.625,5.0,0.06,-0.36590000000000006,-0.5615
AMZN,-2,4,0.001,0.0973,0.5916,0.0786,0.5905,7.0,4.0,0.5714,5.0,0.22,-0.415,-0.5615
AMZN,-2,5,0.001,0.1112,0.6948000000000001,0.1332,0.5905,5.0,3.0,0.6,5.0,0.23,-0.4794,-0.5615
AMZN,-2,6,0.001,0.12390000000000001,0.794,0.38420000000000004,0.5905,3.0,1.0,0.3333,5.0,0.26,-0.4731,-0.5615
AMZN,-2,7,0.001,0.1354,0.8872,0.4307,0.5905,3.0,1.0,0.3333,5.0,0.28,-0.47259999999999996,-0.5615
AMZN,-2,8,0.001,0.1018,0.6244,0.5749,0.5905,2.0,1.0,0.5,5.0,0.2,-0.5615,-0.5615
AMZN,-2,9,0.001,0.08220000000000001,0.4849,,0.5905,1.0,0.0,0.0,5.0,0.15,-0.5615,-0.5615
AMZN,-2,10,0.001,0.08220000000000001,0.4849,,0.5905,1.0,0.0,0.0,5.0,0.15,-0.5615,-0.5615
AMZN,-1,-10,0.001,0.0747,0.4338,,0.5905,1.0,0.0,0.0,5.0,0.13,-0.5875,-0.5615
AMZN,-1,-9,0.001,0.0862,0.5126,,0.5905,1.0,0.0,0.0,5.0,0.16,-0.5648,-0.5615
AMZN,-1,-8,0.001,0.0764,0.445,0.40509999999999996,0.5905,3.0,1.0,0.3333,5.0,0.15,-0.557,-0.5615
AMZN,-1,-7,0.001,0.078,0.4562,0.223,0.5905,4.0,1.0,0.25,5.0,0.16,-0.5596,-0.5615
AMZN,-1,-6,0.001,0.06280000000000001,0.3565,0.10529999999999999,0.5905,5.0,2.0,0.4,5.0,0.12,-0.5611999999999999,-0.5615
AMZN,-1,-5,0.001,0.0733,0.42450000000000004,0.1106,0.5905,5.0,2.0,0.4,5.0,0.15,-0.5395,-0.5615
