symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,-7,7,0.001,0.0729,0.42200000000000004,0.0641,3.4126,8.0,5.0,0.625,5.0,0.1,-0.6253,-0.7363
TSLA,-7,8,0.001,0.0904,0.5418,0.0766,3.4126,8.0,5.0,0.625,5.0,0.13,-0.617,-0.7363
TSLA,-7,9,0.001,0.0526,0.2926,0.057999999999999996,3.4126,7.0,4.0,0.5714,5.0,0.06,-0.6474,-0.7363
TSLA,-7,10,0.001,0.113,0.7081999999999999,0.1005,3.4126,7.0,5.0,0.7143,5.0,0.17,-0.597,-0.7363
TSLA,-6,-10,0.001,0.318,2.9802,0.0707,3.4126,10.0,3.0,0.3,5.0,0.46,-0.6774,-0.7363
TSLA,-6,-9,0.001,0.4403,5.2049,0.11560000000000001,3.4126,10.0,3.0,0.3,5.0,0.66,-0.6115999999999999,-0.7363
TSLA,-6,-8,0.001,0.3874,4.1445,0.0958,3.4126,12.0,4.0,0.3333,5.0,0.58,-0.6417,-0.7363
TSLA,-6,-7,0.001,0.39270000000000005,4.2438,0.086,3.4126,13.0,5.0,0.3846,5.0,0.6,-0.6037,-0.7363
TSLA,-6,-6,0.001,0.4111,4.5993,0.0679,3.4126,14.0,5.0,0.35710000000000003,5.0,0.63,-0.5768,-0.7363
TSLA,-6,-5,0.001,-0.0781,-0.3344,-0.0141,3.4126,14.0,8.0,0.5714,5.0,-0.21,-0.6748999999999999,-0.7363
TSLA,-6,-4,0.001,-0.0263,-0.1247,0.0072,3.4126,14.0,7.0,0.5,5.0,-0.1,-0.6568999999999999,-0.7363
TSLA,-6,-3,0.001,-0.0472,-0.2147,-0.0034999999999999996,3.4126,13.0,8.0,0.6154,5.0,-0.14,-0.6481999999999999,-0.7363
TSLA,-6,-2,0.001,-0.0053,-0.0262,0.0101,3.4126,13.0,9.0,0.6923,5.0,-0.05,-0.6481999999999999,-0.7363
TSLA,-6,-1,0.001,-0.024900000000000002,-0.1183,0.004,3.4126,12.0,8.0,0.6667000000000001,5.0,-0.09,-0.6625,-0.7363
TSLA,-6,0,0.001,0.025699999999999997,0.1353,0.0236,3.4126,12.0,8.0,0.6667000000000001,5.0,0.01,-0.6528,-0.7363
TSLA,-6,1,0.001,0.053200000000000004,0.2962,0.0344,3.4126,12.0,8.0,0.6667000000000001,5.0,0.07,-0.6188,-0.7363
TSLA,-6,2,0.001,0.045899999999999996,0.2515,0.0319,3.4126,12.0,8.0,0.6667000000000001,5.0,0.05,-0.6188,-0.7363
TSLA,-6,3,0.001,0.08710000000000001,0.5189,0.0519,3.4126,12.0,8.0,0.6667000000000001,5.0,0.13,-0.6188,-0.7363
TSLA,-6,4,0.001,0.12480000000000001,0.8009999999999999,0.0679,3.4126,12.0,8.0,0.6667000000000001,5.0,0.2,-0.618,-0.7363
TSLA,-6,5,0.001,0.0992,0.6053999999999999,0.0622,3.4126,11.0,6.0,0.5455,5.0,0.15,-0.618,-0.7363
TSLA,-6,6,0.001,0.1653,1.1501000000000001,0.09050000000000001,3.4126,11.0,7.0,0.6364,5.0,0.27,-0.6234000000000001,-0.7363
TSLA,-6,7,0.001,0.11689999999999999,0.7389,0.08,3.4126,9.0,6.0,0.6667000000000001,5.0,0.17,-0.6144,-0.7363
TSLA,-6,8,0.001,0.1351,0.8854000000000001,0.0908,3.4126,9.0,6.0,0.6667000000000001,5.0,0.21,-0.6059,-0.7363
TSLA,-6,9,0.001,0.10099999999999999,0.618,0.07980000000000001,3.4126,8.0,5.0,0.625,5.0,0.14,-0.6372,-0.7363
TSLA,-6,10,0.001,0.1672,1.1669,0.1191,3.4126,8.0,6.0,0.75,5.0,0.26,-0.5853,-0.7363
TSLA,-5,-10,0.001,0.3383,3.2972,0.0802,3.4126,10.0,4.0,0.4,5.0,0.49,-0.6685,-0.7363
