symbol,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
MSFT,-8,7,0.001,0.07490000000000001,0.4353,0.0964,1.5511000000000001,4.0,3.0,0.75,5.0,0.25,-0.23010000000000003,-0.3715
MSFT,-8,8,0.001,0.0636,0.3614,0.1091,1.5511000000000001,3.0,3.0,1.0,5.0,0.18,-0.3177,-0.3715
MSFT,-8,9,0.001,0.0466,0.25579999999999997,0.1207,1.5511000000000001,2.0,2.0,1.0,5.0,0.11,-0.3177,-0.3715
MSFT,-8,10,0.001,0.06849999999999999,0.3932,0.1826,1.5511000000000001,2.0,2.0,1.0,5.0,0.19,-0.3177,-0.3715
MSFT,-7,-10,0.001,0.19269999999999998,1.4152,,1.5511000000000001,1.0,0.0,0.0,5.0,0.53,-0.3715,-0.3715
MSFT,-7,-9,0.001,0.1499,1.0109000000000001,0.0403,1.5511000000000001,4.0,1.0,0.25,5.0,0.41,-0.4175,-0.3715
MSFT,-7,-8,0.001,0.14300000000000002,0.9512999999999999,0.0365,1.5511000000000001,6.0,1.0,0.16670000000000001,5.0,0.39,-0.4542,-0.3715
MSFT,-7,-7,0.001,0.15380000000000002,1.046,0.0464,1.5511000000000001,7.0,1.0,0.1429,5.0,0.43,-0.4493,-0.3715
MSFT,-7,-6,0.001,0.057999999999999996,0.3256,0.0414,1.5511000000000001,7.0,7.0,1.0,5.0,0.39,-0.0555,-0.3715
MSFT,-7,-5,0.001,0.0601,0.3389,0.042800000000000005,1.5511000000000001,7.0,7.0,1.0,5.0,0.41,-0.0555,-0.3715
MSFT,-7,-4,0.001,0.0408,0.22149999999999997,0.0344,1.5511000000000001,6.0,5.0,0.8332999999999999,5.0,0.19,-0.0955,-0.3715
MSFT,-7,-3,0.001,0.022400000000000003,0.11699999999999999,0.0227,1.5511000000000001,5.0,4.0,0.8,5.0,0.02,-0.1182,-0.3715
MSFT,-7,-2,0.001,0.0253,0.133,0.0256,1.5511000000000001,5.0,4.0,0.8,5.0,0.04,-0.1182,-0.3715
MSFT,-7,-1,0.001,0.023,0.1206,0.0235,1.5511000000000001,5.0,4.0,0.8,5.0,0.02,-0.14529999999999998,-0.3715
MSFT,-7,0,0.001,0.020099999999999996,0.10460000000000001,0.020499999999999997,1.5511000000000001,5.0,3.0,0.6,5.0,0.0,-0.14679999999999999,-0.3715
MSFT,-7,1,0.001,0.0301,0.1598,0.030699999999999998,1.5511000000000001,5.0,4.0,0.8,5.0,0.06,-0.14529999999999998,-0.3715
