symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
GOOG,7,16,76,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,16,77,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,16,78,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,16,79,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,16,80,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,16,81,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,16,82,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,16,83,0.001,-0.0359,-0.1666,-0.2022,1.3621,2.0,0.0,0.0,5.0,-0.23,-0.436,-0.446
GOOG,7,16,84,0.001,-0.0359,-0.1666,-0.2022,1.3621,2.0,0.0,0.0,5.0,-0.23,-0.436,-0.446
GOOG,7,16,85,0.001,-0.0059,-0.028999999999999998,-0.0705,1.3621,2.0,0.0,0.0,5.0,-0.1,-0.436,-0.446
GOOG,7,17,55,0.001,0.0167,0.086,0.0425,1.3621,2.0,2.0,1.0,5.0,-0.07,-0.07339999999999999,-0.446
GOOG,7,17,56,0.001,0.0167,0.086,0.0425,1.3621,2.0,2.0,1.0,5.0,-0.07,-0.07339999999999999,-0.446
GOOG,7,17,57,0.001,0.0167,0.086,0.0425,1.3621,2.0,2.0,1.0,5.0,-0.07,-0.07339999999999999,-0.446
GOOG,7,17,58,0.001,0.02,0.10339999999999999,0.051,1.3621,2.0,2.0,1.0,5.0,0.0,-0.07339999999999999,-0.446
GOOG,7,17,59,0.001,0.02,0.10339999999999999,0.051,1.3621,2.0,2.0,1.0,5.0,0.0,-0.07339999999999999,-0.446
GOOG,7,17,60,0.001,0.02,0.10339999999999999,0.051,1.3621,2.0,2.0,1.0,5.0,0.0,-0.07339999999999999,-0.446
GOOG,7,17,61,0.001,0.02,0.10339999999999999,0.051,1.3621,2.0,2.0,1.0,5.0,0.0,-0.07339999999999999,-0.446
GOOG,7,17,62,0.001,0.0091,0.0463,0.0248,1.3621,2.0,1.0,0.5,5.0,-0.11,-0.16510000000000002,-0.446
GOOG,7,17,63,0.001,0.0091,0.0463,0.0248,1.3621,2.0,1.0,0.5,5.0,-0.11,-0.16510000000000002,-0.446
GOOG,7,17,64,0.001,0.0236,0.1234,0.06480000000000001,1.3621,2.0,1.0,0.5,5.0,0.04,-0.16510000000000002,-0.446
GOOG,7,17,65,0.001,0.026099999999999998,0.1369,0.0706,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,17,66,0.001,0.026099999999999998,0.1369,0.0706,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,17,67,0.001,0.0264,0.13849999999999998,0.0713,1.3621,2.0,1.0,0.5,5.0,0.06,-0.16510000000000002,-0.446
GOOG,7,17,68,0.001,0.0336,0.1791,0.08869999999999999,1.3621,2.0,2.0,1.0,5.0,0.12,-0.16510000000000002,-0.446
GOOG,7,17,69,0.001,0.0336,0.1791,0.08869999999999999,1.3621,2.0,2.0,1.0,5.0,0.12,-0.16510000000000002,-0.446
GOOG,7,17,70,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,17,71,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,17,72,0.001,0.0407,0.2194,0.1059,1.3621,2.0,2.0,1.0,5.0,0.17,-0.16510000000000002,-0.446
GOOG,7,17,73,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,17,74,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,17,75,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,17,76,0.001,0.0434,0.2357,0.11289999999999999,1.3621,2.0,2.0,1.0,5.0,0.19,-0.16510000000000002,-0.446
GOOG,7,17,77,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,17,78,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,17,79,0.001,0.0406,0.2189,0.16690000000000002,1.3621,2.0,1.0,0.5,5.0,0.16,-0.16510000000000002,-0.446
GOOG,7,17,80,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,17,81,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,17,82,0.001,-0.0397,-0.1825,-0.2175,1.3621,2.0,0.0,0.0,5.0,-0.25,-0.436,-0.446
GOOG,7,17,83,0.001,-0.0359,-0.1666,-0.2022,1.3621,2.0,0.0,0.0,5.0,-0.23,-0.436,-0.446
GOOG,7,17,84,0.001,-0.0359,-0.1666,-0.2022,1.3621,2.0,0.0,0.0,5.0,-0.23,-0.436,-0.446
GOOG,7,17,85,0.001,-0.0059,-0.028999999999999998,-0.0705,1.3621,2.0,0.0,0.0,5.0,-0.1,-0.436,-0.446
GOOG,7,18,55,0.001,0.027999999999999997,0.1474,0.0354,1.3621,4.0,3.0,0.75,5.0,0.13,-0.07339999999999999,-0.446
GOOG,7,18,56,0.001,0.0297,0.1567,0.0375,1.3621,4.0,3.0,0.75,5.0,0.16,-0.07339999999999999,-0.446
GOOG,7,18,57,0.001,0.0297,0.1567,0.0375,1.3621,4.0,3.0,0.75,5.0,0.16,-0.07339999999999999,-0.446
GOOG,7,18,58,0.001,0.0336,0.1791,0.0425,1.3621,4.0,3.0,0.75,5.0,0.22,-0.07339999999999999,-0.446
GOOG,7,18,59,0.001,0.0091,0.046,0.015600000000000001,1.3621,3.0,1.0,0.3333,5.0,-0.15,-0.11539999999999999,-0.446
GOOG,7,18,60,0.001,0.0098,0.0495,0.0167,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.14,-0.11380000000000001,-0.446
GOOG,7,18,61,0.001,0.0098,0.0495,0.0167,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.14,-0.11380000000000001,-0.446
GOOG,7,18,62,0.001,0.002,0.0102,0.0046,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.17,-0.1882,-0.446
GOOG,7,18,63,0.001,0.002,0.0102,0.0046,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.17,-0.1882,-0.446
GOOG,7,18,64,0.001,0.016399999999999998,0.08460000000000001,0.030699999999999998,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.03,-0.1882,-0.446
GOOG,7,18,65,0.001,0.0189,0.09759999999999999,0.0344,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.01,-0.1882,-0.446
GOOG,7,18,66,0.001,0.0189,0.09759999999999999,0.0344,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.01,-0.1882,-0.446
GOOG,7,18,67,0.001,0.0192,0.0992,0.0349,1.3621,3.0,2.0,0.6667000000000001,5.0,-0.01,-0.1882,-0.446
GOOG,7,18,68,0.001,0.0264,0.1384,0.0462,1.3621,3.0,2.0,0.6667000000000001,5.0,0.05,-0.1882,-0.446
