symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AAPL,7,18,69,0.001,0.0661,0.3751,0.0584,1.2042,7.0,6.0,0.8571,5.0,0.27,-0.2299,-0.3336
AAPL,7,18,70,0.001,0.0704,0.40340000000000004,0.0621,1.2042,7.0,6.0,0.8571,5.0,0.29,-0.2299,-0.3336
AAPL,7,18,71,0.001,0.0704,0.40340000000000004,0.0621,1.2042,7.0,6.0,0.8571,5.0,0.29,-0.2299,-0.3336
AAPL,7,18,72,0.001,0.0702,0.402,0.061900000000000004,1.2042,7.0,6.0,0.8571,5.0,0.27,-0.2299,-0.3336
AAPL,7,18,73,0.001,0.0721,0.4139,0.0634,1.2042,7.0,6.0,0.8571,5.0,0.28,-0.2299,-0.3336
AAPL,7,18,74,0.001,0.0762,0.4411,0.0666,1.2042,7.0,6.0,0.8571,5.0,0.31,-0.2299,-0.3336
AAPL,7,18,75,0.001,0.047400000000000005,0.259,0.0521,1.2042,6.0,4.0,0.6667000000000001,5.0,0.15,-0.2299,-0.3336
AAPL,7,18,76,0.001,0.0232,0.1208,0.0349,1.2042,5.0,3.0,0.6,5.0,0.02,-0.2299,-0.3336
AAPL,7,18,77,0.001,0.0242,0.1264,0.0363,1.2042,5.0,3.0,0.6,5.0,0.02,-0.2299,-0.3336
AAPL,7,18,78,0.001,0.035699999999999996,0.1909,0.0504,1.2042,5.0,4.0,0.8,5.0,0.08,-0.2299,-0.3336
AAPL,7,18,79,0.001,0.043899999999999995,0.23829999999999998,0.060899999999999996,1.2042,5.0,4.0,0.8,5.0,0.12,-0.2299,-0.3336
AAPL,7,18,80,0.001,0.043899999999999995,0.23829999999999998,0.060899999999999996,1.2042,5.0,4.0,0.8,5.0,0.12,-0.2299,-0.3336
AAPL,7,18,81,0.001,0.043899999999999995,0.23829999999999998,0.060899999999999996,1.2042,5.0,4.0,0.8,5.0,0.12,-0.2299,-0.3336
AAPL,7,18,82,0.001,0.051,0.2807,0.0698,1.2042,5.0,4.0,0.8,5.0,0.16,-0.2299,-0.3336
AAPL,7,18,83,0.001,0.0446,0.2429,0.061500000000000006,1.2042,5.0,4.0,0.8,5.0,0.11,-0.2722,-0.3336
AAPL,7,18,84,0.001,0.058899999999999994,0.3295,0.0797,1.2042,5.0,4.0,0.8,5.0,0.17,-0.2722,-0.3336
AAPL,7,18,85,0.001,0.0274,0.1441,0.0548,1.2042,4.0,2.0,0.5,5.0,0.03,-0.2983,-0.3336
AAPL,7,19,55,0.001,0.0639,0.36090000000000005,0.0317,1.2042,10.0,8.0,0.8,5.0,0.31,-0.0895,-0.3336
AAPL,7,19,56,0.001,0.0639,0.36090000000000005,0.0317,1.2042,10.0,8.0,0.8,5.0,0.31,-0.0895,-0.3336
AAPL,7,19,57,0.001,0.0722,0.4147,0.0359,1.2042,10.0,8.0,0.8,5.0,0.36,-0.0895,-0.3336
AAPL,7,19,58,0.001,0.0359,0.19219999999999998,0.0203,1.2042,9.0,6.0,0.6667000000000001,5.0,0.1,-0.2299,-0.3336
AAPL,7,19,59,0.001,0.0462,0.2522,0.0258,1.2042,9.0,7.0,0.7778,5.0,0.16,-0.2299,-0.3336
AAPL,7,19,60,0.001,0.0462,0.2522,0.0258,1.2042,9.0,7.0,0.7778,5.0,0.16,-0.2299,-0.3336
AAPL,7,19,61,0.001,0.0471,0.2577,0.0263,1.2042,9.0,7.0,0.7778,5.0,0.17,-0.2299,-0.3336
AAPL,7,19,62,0.001,0.053399999999999996,0.2958,0.0298,1.2042,9.0,7.0,0.7778,5.0,0.2,-0.2299,-0.3336
AAPL,7,19,63,0.001,0.058600000000000006,0.32770000000000005,0.0327,1.2042,9.0,7.0,0.7778,5.0,0.23,-0.2299,-0.3336
AAPL,7,19,64,0.001,0.062,0.3494,0.0345,1.2042,9.0,7.0,0.7778,5.0,0.25,-0.2299,-0.3336
AAPL,7,19,65,0.001,0.062,0.3494,0.0345,1.2042,9.0,7.0,0.7778,5.0,0.25,-0.2299,-0.3336
AAPL,7,19,66,0.001,0.0669,0.38060000000000005,0.037000000000000005,1.2042,9.0,7.0,0.7778,5.0,0.28,-0.2299,-0.3336
AAPL,7,19,67,0.001,0.0699,0.4,0.0387,1.2042,9.0,8.0,0.8889,5.0,0.29,-0.2299,-0.3336
AAPL,7,19,68,0.001,0.07629999999999999,0.44229999999999997,0.042199999999999994,1.2042,9.0,8.0,0.8889,5.0,0.32,-0.2299,-0.3336
AAPL,7,19,69,0.001,0.0795,0.46340000000000003,0.056299999999999996,1.2042,9.0,8.0,0.8889,5.0,0.32,-0.2299,-0.3336
AAPL,7,19,70,0.001,0.0839,0.4935,0.0591,1.2042,9.0,8.0,0.8889,5.0,0.34,-0.2299,-0.3336
AAPL,7,19,71,0.001,0.0839,0.4935,0.0591,1.2042,9.0,8.0,0.8889,5.0,0.34,-0.2299,-0.3336
AAPL,7,19,72,0.001,0.0837,0.49200000000000005,0.058899999999999994,1.2042,9.0,8.0,0.8889,5.0,0.32,-0.2299,-0.3336
AAPL,7,19,73,0.001,0.0704,0.4031,0.0507,1.2042,9.0,8.0,0.8889,5.0,0.23,-0.2299,-0.3336
AAPL,7,19,74,0.001,0.0756,0.4376,0.0538,1.2042,9.0,8.0,0.8889,5.0,0.25,-0.2299,-0.3336
AAPL,7,19,75,0.001,0.0529,0.2927,0.046,1.2042,8.0,6.0,0.75,5.0,0.15,-0.2299,-0.3336
AAPL,7,19,76,0.001,0.0023,0.0115,0.0285,1.2042,6.0,4.0,0.6667000000000001,5.0,-0.08,-0.3336,-0.3336
AAPL,7,19,77,0.001,0.0033,0.0166,0.0296,1.2042,6.0,4.0,0.6667000000000001,5.0,-0.07,-0.3336,-0.3336
AAPL,7,19,78,0.001,0.0146,0.0748,0.0408,1.2042,6.0,5.0,0.8332999999999999,5.0,-0.02,-0.3023,-0.3336
AAPL,7,19,79,0.001,0.0226,0.1176,0.0492,1.2042,6.0,5.0,0.8332999999999999,5.0,0.01,-0.3023,-0.3336
AAPL,7,19,80,0.001,0.0246,0.1288,0.0513,1.2042,6.0,5.0,0.8332999999999999,5.0,0.02,-0.3023,-0.3336
AAPL,7,19,81,0.001,0.0246,0.1288,0.0513,1.2042,6.0,5.0,0.8332999999999999,5.0,0.02,-0.3023,-0.3336
AAPL,7,19,82,0.001,0.0316,0.1675,0.0583,1.2042,6.0,5.0,0.8332999999999999,5.0,0.05,-0.3023,-0.3336
AAPL,7,19,83,0.001,0.030299999999999997,0.16,0.056600000000000004,1.2042,6.0,5.0,0.8332999999999999,5.0,0.04,-0.3023,-0.3336
AAPL,7,19,84,0.001,0.0443,0.2408,0.0711,1.2042,6.0,5.0,0.8332999999999999,5.0,0.09,-0.3023,-0.3336
AAPL,7,19,85,0.001,0.0021,0.0106,0.0482,1.2042,4.0,2.0,0.5,5.0,-0.06,-0.3196,-0.3336
AAPL,7,20,55,0.001,0.0735,0.4235,0.033,1.2042,11.0,9.0,0.8181999999999999,5.0,0.36,-0.0895,-0.3336
AAPL,7,20,56,0.001,0.0735,0.4235,0.033,1.2042,11.0,9.0,0.8181999999999999,5.0,0.36,-0.0895,-0.3336
AAPL,7,20,57,0.001,0.0819,0.47979999999999995,0.0368,1.2042,11.0,9.0,0.8181999999999999,5.0,0.42,-0.0895,-0.3336
AAPL,7,20,58,0.001,0.0454,0.24710000000000001,0.0229,1.2042,10.0,7.0,0.7,5.0,0.16,-0.2299,-0.3336
AAPL,7,20,59,0.001,0.0557,0.3098,0.0279,1.2042,10.0,8.0,0.8,5.0,0.21,-0.2299,-0.3336
AAPL,7,20,60,0.001,0.0557,0.3098,0.0279,1.2042,10.0,8.0,0.8,5.0,0.21,-0.2299,-0.3336
AAPL,7,20,61,0.001,0.0587,0.3281,0.029300000000000003,1.2042,10.0,8.0,0.8,5.0,0.23,-0.2299,-0.3336
AAPL,7,20,62,0.001,0.065,0.36840000000000006,0.032400000000000005,1.2042,10.0,8.0,0.8,5.0,0.27,-0.2299,-0.3336
AAPL,7,20,63,0.001,0.0702,0.402,0.035,1.2042,10.0,8.0,0.8,5.0,0.3,-0.2299,-0.3336
AAPL,7,20,64,0.001,0.0737,0.4249,0.0366,1.2042,10.0,8.0,0.8,5.0,0.31,-0.2299,-0.3336
AAPL,7,20,65,0.001,0.0756,0.4374,0.0375,1.2042,10.0,8.0,0.8,5.0,0.32,-0.2299,-0.3336
AAPL,7,20,66,0.001,0.0806,0.4706,0.0398,1.2042,10.0,8.0,0.8,5.0,0.35,-0.2299,-0.3336
AAPL,7,20,67,0.001,0.0836,0.4913,0.041299999999999996,1.2042,10.0,9.0,0.9,5.0,0.36,-0.2299,-0.3336
AAPL,7,20,68,0.001,0.0932,0.5583,0.046,1.2042,10.0,9.0,0.9,5.0,0.4,-0.2299,-0.3336
AAPL,7,20,69,0.001,0.0964,0.581,0.059000000000000004,1.2042,10.0,9.0,0.9,5.0,0.4,-0.2299,-0.3336
AAPL,7,20,70,0.001,0.1009,0.6136,0.061399999999999996,1.2042,10.0,9.0,0.9,5.0,0.42,-0.2299,-0.3336
AAPL,7,20,71,0.001,0.1009,0.6136,0.061399999999999996,1.2042,10.0,9.0,0.9,5.0,0.42,-0.2299,-0.3336
AAPL,7,20,72,0.001,0.1007,0.6119,0.0613,1.2042,10.0,9.0,0.9,5.0,0.4,-0.2299,-0.3336
AAPL,7,20,73,0.001,0.068,0.3872,0.0492,1.2042,9.0,8.0,0.8889,5.0,0.22,-0.2299,-0.3336
AAPL,7,20,74,0.001,0.0732,0.4213,0.052300000000000006,1.2042,9.0,8.0,0.8889,5.0,0.24,-0.2299,-0.3336
AAPL,7,20,75,0.001,0.050499999999999996,0.278,0.0443,1.2042,8.0,6.0,0.75,5.0,0.14,-0.2299,-0.3336
AAPL,7,20,76,0.001,0.0,0.0,0.026000000000000002,1.2042,6.0,4.0,0.6667000000000001,5.0,-0.09,-0.3336,-0.3336
AAPL,7,20,77,0.001,0.001,0.0051,0.0271,1.2042,6.0,4.0,0.6667000000000001,5.0,-0.08,-0.3336,-0.3336
AAPL,7,20,78,0.001,0.0123,0.0626,0.0383,1.2042,6.0,5.0,0.8332999999999999,5.0,-0.03,-0.3023,-0.3336
AAPL,7,20,79,0.001,0.0202,0.10490000000000001,0.0467,1.2042,6.0,5.0,0.8332999999999999,5.0,0.0,-0.3023,-0.3336
AAPL,7,20,80,0.001,0.0223,0.11599999999999999,0.0487,1.2042,6.0,5.0,0.8332999999999999,5.0,0.01,-0.3023,-0.3336
AAPL,7,20,81,0.001,0.0223,0.11599999999999999,0.0487,1.2042,6.0,5.0,0.8332999999999999,5.0,0.01,-0.3023,-0.3336
AAPL,7,20,82,0.001,0.0292,0.1542,0.0557,1.2042,6.0,5.0,0.8332999999999999,5.0,0.04,-0.3023,-0.3336
AAPL,7,20,83,0.001,0.0279,0.14679999999999999,0.0541,1.2042,6.0,5.0,0.8332999999999999,5.0,0.03,-0.3023,-0.3336
AAPL,7,20,84,0.001,0.04190000000000001,0.2267,0.06860000000000001,1.2042,6.0,5.0,0.8332999999999999,5.0,0.08,-0.3023,-0.3336
AAPL,7,20,85,0.001,-0.0002,-0.0009,0.044500000000000005,1.2042,4.0,2.0,0.5,5.0,-0.07,-0.3196,-0.3336
AAPL,7,21,55,0.001,0.0833,0.48950000000000005,0.0341,1.2042,12.0,10.0,0.8332999999999999,5.0,0.42,-0.0895,-0.3336
AAPL,7,21,56,0.001,0.0833,0.48950000000000005,0.0341,1.2042,12.0,10.0,0.8332999999999999,5.0,0.42,-0.0895,-0.3336
AAPL,7,21,57,0.001,0.09179999999999999,0.5483,0.037599999999999995,1.2042,12.0,10.0,0.8332999999999999,5.0,0.48,-0.0895,-0.3336
