symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,17,56,0.001,0.022099999999999998,0.1149,0.0163,2.4175,9.0,5.0,0.5556,5.0,0.01,-0.3839,-0.7363
TSLA,7,17,57,0.001,-0.0279,-0.1315,-0.0126,2.4175,8.0,3.0,0.375,5.0,-0.15,-0.3839,-0.7363
TSLA,7,17,58,0.001,-0.0279,-0.1315,-0.0126,2.4175,8.0,3.0,0.375,5.0,-0.15,-0.3839,-0.7363
TSLA,7,17,59,0.001,-0.016200000000000003,-0.0783,-0.0048,2.4175,8.0,3.0,0.375,5.0,-0.11,-0.3839,-0.7363
TSLA,7,17,60,0.001,-0.016200000000000003,-0.0783,-0.0048,2.4175,8.0,3.0,0.375,5.0,-0.11,-0.3839,-0.7363
TSLA,7,17,61,0.001,-0.016200000000000003,-0.0783,-0.0048,2.4175,8.0,3.0,0.375,5.0,-0.11,-0.3839,-0.7363
TSLA,7,17,62,0.001,-0.0747,-0.3204,-0.0341,2.4175,7.0,3.0,0.4286,5.0,-0.28,-0.536,-0.7363
TSLA,7,17,63,0.001,-0.069,-0.2995,-0.030600000000000002,2.4175,7.0,3.0,0.4286,5.0,-0.26,-0.5292,-0.7363
TSLA,7,17,64,0.001,-0.0454,-0.2065,-0.0161,2.4175,7.0,4.0,0.5714,5.0,-0.17,-0.527,-0.7363
TSLA,7,17,65,0.001,-0.0388,-0.1787,-0.0118,2.4175,7.0,4.0,0.5714,5.0,-0.16,-0.527,-0.7363
TSLA,7,17,66,0.001,-0.0388,-0.1787,-0.0118,2.4175,7.0,4.0,0.5714,5.0,-0.16,-0.527,-0.7363
TSLA,7,17,67,0.001,-0.0388,-0.1787,-0.0118,2.4175,7.0,4.0,0.5714,5.0,-0.16,-0.527,-0.7363
TSLA,7,17,68,0.001,-0.0388,-0.1787,-0.0118,2.4175,7.0,4.0,0.5714,5.0,-0.16,-0.527,-0.7363
TSLA,7,17,69,0.001,-0.0409,-0.18780000000000002,-0.0132,2.4175,7.0,4.0,0.5714,5.0,-0.15,-0.527,-0.7363
