symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
AMZN,7,19,85,0.001,-0.008100000000000001,-0.0398,-0.2953,0.3787,2.0,0.0,0.0,5.0,-0.08,-0.5573,-0.5615
AMZN,7,20,55,0.001,0.0361,0.19329999999999997,0.026600000000000002,0.3787,7.0,4.0,0.5714,5.0,0.1,-0.12050000000000001,-0.5615
AMZN,7,20,56,0.001,0.0361,0.19329999999999997,0.026600000000000002,0.3787,7.0,4.0,0.5714,5.0,0.1,-0.12050000000000001,-0.5615
AMZN,7,20,57,0.001,0.0088,0.0447,0.0083,0.3787,7.0,4.0,0.5714,5.0,-0.06,-0.1882,-0.5615
AMZN,7,20,58,0.001,0.0088,0.0447,0.0083,0.3787,7.0,4.0,0.5714,5.0,-0.06,-0.1882,-0.5615
AMZN,7,20,59,0.001,0.0146,0.0748,0.012,0.3787,7.0,4.0,0.5714,5.0,-0.03,-0.1882,-0.5615
AMZN,7,20,60,0.001,0.0259,0.1355,0.019799999999999998,0.3787,7.0,5.0,0.7143,5.0,0.03,-0.1882,-0.5615
AMZN,7,20,61,0.001,0.0263,0.1377,0.020099999999999996,0.3787,7.0,5.0,0.7143,5.0,0.04,-0.1882,-0.5615
AMZN,7,20,62,0.001,0.030699999999999998,0.16269999999999998,0.023399999999999997,0.3787,7.0,5.0,0.7143,5.0,0.06,-0.1882,-0.5615
AMZN,7,20,63,0.001,0.030699999999999998,0.16269999999999998,0.023399999999999997,0.3787,7.0,5.0,0.7143,5.0,0.06,-0.1882,-0.5615
AMZN,7,20,64,0.001,0.0359,0.19190000000000002,0.027000000000000003,0.3787,7.0,5.0,0.7143,5.0,0.09,-0.1882,-0.5615
AMZN,7,20,65,0.001,0.0235,0.12269999999999999,0.0191,0.3787,7.0,5.0,0.7143,5.0,0.02,-0.2224,-0.5615
AMZN,7,20,66,0.001,0.0356,0.19010000000000002,0.026699999999999998,0.3787,7.0,5.0,0.7143,5.0,0.07,-0.2194,-0.5615
AMZN,7,20,67,0.001,0.047400000000000005,0.25920000000000004,0.0344,0.3787,7.0,5.0,0.7143,5.0,0.12,-0.2194,-0.5615
AMZN,7,20,68,0.001,0.0499,0.2746,0.0362,0.3787,7.0,5.0,0.7143,5.0,0.13,-0.2194,-0.5615
AMZN,7,20,69,0.001,0.0633,0.35710000000000003,0.0461,0.3787,7.0,5.0,0.7143,5.0,0.19,-0.2194,-0.5615
AMZN,7,20,70,0.001,0.0699,0.39990000000000003,0.0508,0.3787,7.0,5.0,0.7143,5.0,0.21,-0.2194,-0.5615
AMZN,7,20,71,0.001,0.0756,0.4371,0.055,0.3787,7.0,5.0,0.7143,5.0,0.24,-0.2194,-0.5615
